timestamp,message,logStreamName
1749348172944,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:52.944Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/instance/peers"",""http_path"":""/lab/instance/peers"",""path"":""/instance/peers"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4c-7bd386dd20f7885866365894"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348172973,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:52.973Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUFhBMIAMEJww="",""operation"":""GET /lab/instance/peers"",""total_microcents"":112,""total_cents"":0.000112,""dynamodb_reads"":2,""dynamodb_writes"":1,""lambda_duration_ms"":23,""data_transfer_bytes"":229}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348172974,"END RequestId: d437d5da-baf5-4b2b-84ce-8462dba77baf
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348172974,"REPORT RequestId: d437d5da-baf5-4b2b-84ce-8462dba77baf	Duration: 30.15 ms	Billed Duration: 31 ms	Memory Size: 3008 MB	Max Memory Used: 47 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173054,"START RequestId: 03b67b0d-7da7-49e9-b8bb-8d8fd2f300d4 Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173055,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.055Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/instance/rules"",""http_path"":""/lab/instance/rules"",""path"":""/instance/rules"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-362b12652d7052281997400d"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173063,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.063Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUGjgYoAMEcBw="",""operation"":""GET /lab/instance/rules"",""total_microcents"":9,""total_cents"":0.000009,""dynamodb_reads"":1,""dynamodb_writes"":0,""lambda_duration_ms"":2,""data_transfer_bytes"":378}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173064,"END RequestId: 03b67b0d-7da7-49e9-b8bb-8d8fd2f300d4
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173064,"REPORT RequestId: 03b67b0d-7da7-49e9-b8bb-8d8fd2f300d4	Duration: 10.21 ms	Billed Duration: 11 ms	Memory Size: 3008 MB	Max Memory Used: 49 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173118,"START RequestId: 3b45a088-1c20-4dd0-bf30-c5ed5e2fcafe Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173119,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.119Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/verify_credentials"",""http_path"":""/lab/accounts/verify_credentials"",""path"":""/accounts/verify_credentials"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-4ad387530d6b30a6502980cf"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173129,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.129Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUHhn7IAMEcxA="",""operation"":""GET /lab/accounts/verify_credentials"",""total_microcents"":24,""total_cents"":0.000024,""dynamodb_reads"":2,""dynamodb_writes"":0,""lambda_duration_ms"":5,""data_transfer_bytes"":480}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173130,"END RequestId: 3b45a088-1c20-4dd0-bf30-c5ed5e2fcafe
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173130,"REPORT RequestId: 3b45a088-1c20-4dd0-bf30-c5ed5e2fcafe	Duration: 11.78 ms	Billed Duration: 12 ms	Memory Size: 3008 MB	Max Memory Used: 49 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173193,"START RequestId: cda48fc6-b916-4c12-a8b5-41fbc5af2040 Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173194,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.194Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/update_credentials"",""http_path"":""/lab/accounts/update_credentials"",""path"":""/accounts/update_credentials"",""method"":""PATCH"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""77"",""content-type"":""application/json"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-1b695f005c037ef800c593bb"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173203,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.203Z"",""caller"":""dynamodb/actor.go:411"",""msg"":""actor updated successfully"",""request_id"":""cda48fc6-b916-4c12-a8b5-41fbc5af2040"",""function_name"":""lesser-api-18ac9ee"",""function_version"":""$LATEST"",""username"":""aron"",""actor_id"":""https://lesser.host/users/aron""}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173210,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.210Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUHiUwIAMEcDQ="",""operation"":""PATCH /lab/accounts/update_credentials"",""total_microcents"":53,""total_cents"":0.000053,""dynamodb_reads"":2,""dynamodb_writes"":1,""lambda_duration_ms"":11,""data_transfer_bytes"":480}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173211,"END RequestId: cda48fc6-b916-4c12-a8b5-41fbc5af2040
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173211,"REPORT RequestId: cda48fc6-b916-4c12-a8b5-41fbc5af2040	Duration: 17.68 ms	Billed Duration: 18 ms	Memory Size: 3008 MB	Max Memory Used: 49 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173276,"START RequestId: 2e492e83-5599-4e47-86f0-172960756e5e Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173276,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.276Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/aron"",""http_path"":""/lab/accounts/aron"",""path"":""/accounts/aron"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-6fdc81c11c5e68c5237c07eb"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173294,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.294Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUIhQuIAMEc2w="",""operation"":""GET /lab/accounts/aron"",""total_microcents"":63,""total_cents"":0.000063,""dynamodb_reads"":3,""dynamodb_writes"":0,""lambda_duration_ms"":13,""data_transfer_bytes"":508}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173296,"END RequestId: 2e492e83-5599-4e47-86f0-172960756e5e
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173296,"REPORT RequestId: 2e492e83-5599-4e47-86f0-172960756e5e	Duration: 20.62 ms	Billed Duration: 21 ms	Memory Size: 3008 MB	Max Memory Used: 50 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173359,"START RequestId: ad1d7716-678c-4eb6-92f4-a2ebee116d8d Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173359,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.359Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/search"",""http_path"":""/lab/accounts/search"",""path"":""/accounts/search"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-2d4935c93704090159eb6043"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173400,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.400Z"",""caller"":""handlers/search.go:123"",""msg"":""account search completed"",""query"":""aron"",""results"":1,""limit"":5,""offset"":0,""authenticated"":true}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173405,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.405Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUJidsIAMEcXQ="",""operation"":""GET /lab/accounts/search"",""total_microcents"":195,""total_cents"":0.000195,""dynamodb_reads"":3,""dynamodb_writes"":1,""lambda_duration_ms"":40,""data_transfer_bytes"":512}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173406,"END RequestId: ad1d7716-678c-4eb6-92f4-a2ebee116d8d
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173406,"REPORT RequestId: ad1d7716-678c-4eb6-92f4-a2ebee116d8d	Duration: 47.02 ms	Billed Duration: 48 ms	Memory Size: 3008 MB	Max Memory Used: 50 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173462,"START RequestId: 44d053a4-6ba1-45cd-bbf6-2dd0e8815689 Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173463,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.463Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/lookup"",""http_path"":""/lab/accounts/lookup"",""path"":""/accounts/lookup"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-09390a3243575d9f6e78c320"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173472,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.472Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUKhutoAMEJVw="",""operation"":""GET /lab/accounts/lookup"",""total_microcents"":19,""total_cents"":0.000019,""dynamodb_reads"":1,""dynamodb_writes"":0,""lambda_duration_ms"":4,""data_transfer_bytes"":720}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173473,"END RequestId: 44d053a4-6ba1-45cd-bbf6-2dd0e8815689
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173473,"REPORT RequestId: 44d053a4-6ba1-45cd-bbf6-2dd0e8815689	Duration: 10.60 ms	Billed Duration: 11 ms	Memory Size: 3008 MB	Max Memory Used: 50 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173541,"START RequestId: 26939310-2673-4c6b-8dad-40a9ef0fac0f Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173542,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.542Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/relationships"",""http_path"":""/lab/accounts/relationships"",""path"":""/accounts/relationships"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-07389019070c40ea20734713"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173564,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.564Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pULhcPIAMEctQ="",""operation"":""GET /lab/accounts/relationships"",""total_microcents"":78,""total_cents"":0.000078,""dynamodb_reads"":7,""dynamodb_writes"":0,""lambda_duration_ms"":16,""data_transfer_bytes"":259}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173565,"END RequestId: 26939310-2673-4c6b-8dad-40a9ef0fac0f
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173565,"REPORT RequestId: 26939310-2673-4c6b-8dad-40a9ef0fac0f	Duration: 23.47 ms	Billed Duration: 24 ms	Memory Size: 3008 MB	Max Memory Used: 50 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173619,"START RequestId: 41305365-fd45-4245-92eb-d99551643d3b Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173619,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.619Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/aron/followers"",""http_path"":""/lab/accounts/aron/followers"",""path"":""/accounts/aron/followers"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-052a04ca4cc4703a17af0c3d"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173631,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.631Z"",""caller"":""cost/middleware.go:172"",""msg"":""request cost tracked"",""request_id"":""L0pUMikPIAMEc4Q="",""operation"":""GET /lab/accounts/aron/followers"",""total_microcents"":34,""total_cents"":0.000034,""dynamodb_reads"":1,""dynamodb_writes"":0,""lambda_duration_ms"":7,""data_transfer_bytes"":18}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173632,"END RequestId: 41305365-fd45-4245-92eb-d99551643d3b
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173632,"REPORT RequestId: 41305365-fd45-4245-92eb-d99551643d3b	Duration: 13.57 ms	Billed Duration: 14 ms	Memory Size: 3008 MB	Max Memory Used: 50 MB	
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173695,"START RequestId: b6b9b1f3-b829-4713-aae4-cba6cad2c684 Version: $LATEST
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
1749348173695,"{""level"":""info"",""timestamp"":""2025-06-08T02:02:53.695Z"",""caller"":""api/main.go:151"",""msg"":""API request"",""raw_path"":""/lab/accounts/aron/following"",""http_path"":""/lab/accounts/aron/following"",""path"":""/accounts/aron/following"",""method"":""GET"",""stage"":""lab"",""headers"":{""accept"":""*/*"",""accept-encoding"":""gzip, deflate"",""authorization"":""Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhcm9uIiwiZXhwIjoxNzQ5MzQ5NjM1LCJuYmYiOjE3NDkzNDYwMzUsImlhdCI6MTc0OTM0NjAzNSwidXNlcm5hbWUiOiJhcm9uIiwic2NvcGVzIjpbInJlYWQiLCJ3cml0ZSIsImZvbGxvdyIsInB1c2giLCJhZG1pbiJdLCJjbGllbnRfaWQiOiJmUlViUnJBUFlTaHRBc1dKU0owV3pBPT0ifQ._7E6FmwuIFRL-JNqdJfbxRPEHcQfwA61GIHoyAfXGJw"",""content-length"":""0"",""host"":""lesser.host"",""user-agent"":""python-requests/2.32.3"",""x-amzn-trace-id"":""Root=1-6844ef4d-7ab14e5579fd72ae1c7af35a"",""x-forwarded-for"":""74.129.178.19"",""x-forwarded-port"":""443"",""x-forwarded-proto"":""https""}}
",2025/06/08/[$LATEST]879838c036184b4dbb5b8fe83ea79d55
